num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,Total Gross
301,Veteran,46,6,4,1,123,18/09/2015,13,7.1,0,0,0,0,1067,1200627
302,Vettai,34,4,4,0,150,13/01/2012,23,6,0,0,0,0,1621,204373
303,Vexille,97,6,7,1,109,14/02/2008,6,6.9,0,0,0,0,496,3259
304,Viceroy's House,116,2,6,1,106,01/09/2017,1,6.6,10500,1,0,0,1228,1105717
305,Vicky Cristina Barcelona,726,6,1,1,96,15/08/2008,1,7.1,65300,1,13400,1,1062,23216709
306,Vicky Donor,50,4,2,0,126,20/04/2012,3,7.8,0,0,0,0,875,549001
307,Victor,12,3,2,1,95,15/09/2016,2,4.9,0,0,0,0,1660,117755
308,Victor Frankenstein,2797,1,1,1,110,25/11/2015,1,6,82100,1,0,0,604,5775076
310,Victoria and Abdul,1060,2,6,1,111,22/09/2017,1,6.9,54300,1,12100,1,980,20462704
311,Vidal Sassoon: The Movie,5,1,3,1,90,11/02/2011,1,6.4,0,0,0,0,250,85974
312,Video Games: The Movie,25,1,3,0,101,18/07/2014,1,6.1,0,0,0,0,394,23043
313,Videocracy,1,6,3,1,85,12/02/2010,1,6.5,0,0,0,0,246,23720
314,Viktoria,3,6,1,1,155,29/04/2016,43,6.5,0,0,0,0,953,11314
315,The Village Barbershop,2,1,2,1,99,16/01/2009,1,6.9,0,0,0,0,0,2359
316,The Villainess,4,6,4,0,129,25/08/2017,7,6.7,0,0,0,0,763,27741
317,Vince Giordano: There's a Future in the Past,1,1,3,1,111,13/01/2017,1,8.6,0,0,0,0,0,14807
319,Vincere,36,6,6,0,128,19/03/2010,15,6.9,0,0,0,0,754,619162
320,Viola,2,6,1,0,65,12/07/2013,4,6.2,0,0,0,0,1691,21818
321,Violet & Daisy,17,1,4,1,88,07/06/2013,1,6.1,20700,1,17.2,1,540,17186
322,Violet Tendencies,1,1,2,0,99,05/11/2010,1,6.2,0,0,0,0,184,13304
323,Violeta Went to Heaven,3,6,6,0,110,29/03/2013,4,7.3,0,0,0,0,0,21496
325,The Viral Factor,22,6,4,0,122,20/01/2012,5,6,52700,1,0,0,531,220496
326,Virginia,5,1,1,1,111,18/05/2012,1,5.5,31850,1,12.7,1,1978,12728
327,The Virginity Hit,700,1,2,1,86,24/09/2010,1,4.6,0,0,0,0,1470,636706
328,Vision,17,6,6,0,110,13/10/2010,8,6.5,0,0,0,0,1191,435274
329,The Visit,3148,1,8,1,94,11/09/2015,1,6.2,0,0,112100,1,934,65206105
330,The Visitor,270,1,1,1,104,11/04/2008,1,7.7,0,0,17600,1,585,9427089
331,Visual Acoustics,5,1,3,0,83,09/10/2009,1,7.4,0,0,0,0,440,52467
332,Vita Activa: The Spirit of Hannah Arendt,4,6,3,1,125,06/04/2016,1,7.2,0,0,0,0,0,82143
333,Vito Bonafacci,1,1,1,1,97,06/05/2011,1,7.2,0,0,0,0,0,9570
334,Viva,17,6,1,1,100,29/04/2016,4,7.1,0,0,0,0,1106,178008
335,Viva Riva!,5,6,5,1,98,10/06/2011,2,6.2,0,0,0,0,0,61759
336,Vivere,2,6,1,1,97,29/02/2008,8,6.4,0,0,0,0,195,3625
337,Flakes,1,1,2,0,84,19/12/2007,1,6,0,0,0,0,268,778
338,Flame & Citron,8,6,1,0,130,31/07/2009,16,7.3,78100,1,0,0,678,148089
339,"Flamenco, Flamenco",5,6,3,0,97,18/07/2014,4,7.2,0,0,0,0,0,71732
340,Flash of Genius,1098,5,6,1,119,03/10/2008,1,7,32000,1,3000,1,766,4442377
341,Flash Point,10,6,4,1,88,14/03/2008,12,6.8,61900,1,0,0,333,5151
342,Flashbacks of a Fool,2,2,1,1,109,17/10/2008,1,6.8,63500,1,0,0,712,1664
343,The Flat,27,6,3,0,97,19/10/2012,9,6.9,0,0,0,0,1388,471842
344,Flex is Kings,1,1,3,1,80,04/04/2014,1,5.2,0,0,0,0,282,5418
345,Flight,2638,1,1,1,138,02/11/2012,1,7.3,53100,1,119900,1,659,93772375
346,Flipped,442,1,2,1,90,06/08/2010,1,7.7,19000,1,35800,1,1230,1755212
348,Florence Foster Jenkins,1528,2,6,1,111,12/08/2016,1,6.9,35850,1,12100,1,568,27383770
349,The Florida Project,229,1,1,1,115,06/10/2017,1,8.1,29900,1,0,0,617,3259878
350,Flow: For Love of Water,11,1,3,1,93,21/03/2008,1,7.7,0,0,0,0,0,142569
351,Flowers,5,6,1,0,99,30/10/2015,49,6.8,0,0,0,0,1372,61568
352,The Flowers of War,30,6,1,1,146,20/01/2012,5,7.6,59900,1,0,0,1082,311434
353,The Fluffy Movie: Unity Through Laughter,432,1,2,1,101,25/07/2014,1,7.2,0,0,0,0,0,2827393
354,The Flyboys,17,1,4,1,118,15/08/2008,1,6.9,0,0,0,0,280,144680
355,Flying Monsters 3D with David Attenborough,27,2,3,1,40,07/10/2011,1,7.6,0,0,0,0,0,5705874
356,Flying Swords of Dragon Gate,15,6,4,1,122,31/08/2012,5,6,45700,1,0,0,864,170276
357,Flypaper,2,6,2,0,87,19/08/2011,1,6.4,37300,1,123900,1,529,5043
358,Poetry,17,6,1,0,139,11/02/2011,7,7.8,0,0,0,0,1168,356149
359,Poisoned by Polonium: The Litvinenko File,1,6,3,1,105,21/03/2008,13,7.3,0,0,0,0,0,5080
361,Polar Opposites,1,1,3,1,27,06/06/2008,1,5.7,0,0,0,0,100,2377
363,"Police, Adjective",8,6,2,0,113,23/12/2009,18,7.1,0,0,0,0,184,53206
364,Policeman,2,6,1,0,105,13/06/2014,9,6.2,0,0,0,0,297,11263
365,Polina,31,3,1,1,108,25/08/2017,2,7.1,0,0,0,0,810,165203
366,Polisse,21,3,5,0,127,18/05/2012,2,7.3,0,0,0,0,1397,211440
367,Pompeii,2658,5,4,1,105,21/02/2014,1,5.5,37600,1,36800,1,531,23219748
368,Pontypool,1,5,13,0,93,29/05/2009,1,6.7,0,0,0,0,758,3865
369,Ponyo,927,6,7,1,101,14/08/2009,6,7.7,0,0,7700,1,509,15090399
370,The Pool Boys,101,1,2,1,107,30/09/2011,1,4.7,28700,1,0,0,159,2269
371,Pop Aye,5,6,1,1,104,28/06/2017,25,6.7,0,0,0,0,399,77976
372,Popstar: Never Stop Never Stopping,2313,1,2,1,87,03/06/2016,1,6.7,50166.66667,1,19600,1,702,9639125
373,Populaire,58,3,2,1,111,06/09/2013,2,6.9,0,0,0,0,1398,179091
374,The Possession,2860,1,8,1,92,31/08/2012,1,5.9,20700,1,12600,1,1328,49130154
377,Post Grad,1959,1,2,1,88,21/08/2009,1,5.3,66000,1,145000,1,651,6380019
378,Post Mortem,1,6,1,0,98,11/04/2012,4,6.6,0,0,0,0,244,9750
379,Post Tenebras Lux,6,6,1,0,115,01/05/2013,4,6.6,0,0,0,0,1226,39185
381,Poster Boys,50,4,2,1,128,08/09/2017,3,6.1,0,0,0,0,514,97049
382,Potiche,74,3,2,1,103,25/03/2011,2,6.4,0,0,0,0,762,1618844
384,The Power of Few,5,1,4,1,96,15/02/2013,1,5.4,33800,1,0,0,493,25000
385,Tu Dors Nicole,1,5,2,0,93,29/05/2015,2,7,0,0,0,0,100,5662
386,Tubelight,338,4,1,0,136,23/06/2017,3,4.1,0,0,0,0,764,930058
387,"Tuesday, After Christmas",2,6,1,0,99,25/05/2011,18,7,0,0,0,0,0,27813
388,Tulip Fever,772,2,1,1,105,01/09/2017,1,6.3,30150,1,9500,1,353,2419000
389,Tulpan,4,6,2,0,100,01/04/2009,61,7.1,0,0,0,0,484,158741
390,Tumbledown,55,1,2,1,105,05/02/2016,1,6.2,44250,1,0,0,976,135026
391,Tunnel,36,6,4,0,126,26/08/2016,7,6.9,0,0,0,0,1599,568876
392,Turbo,3809,1,7,1,96,17/07/2013,1,6.5,47250,1,78500,1,1225,83028128
393,Turbo Kid,31,5,4,0,93,28/08/2015,1,6.7,0,0,0,0,867,67132
394,The Turin Horse,3,6,1,0,155,10/02/2012,26,7.8,0,0,0,0,453,56391
395,Turn It Around: The Story of East Bay Punk,3,1,3,1,155,28/07/2017,1,8.7,2200,1,0,0,0,69787
396,"Turn Me On, Dammit!",5,6,2,0,76,30/03/2012,14,6.4,0,0,0,0,0,126085
397,Turn the River,2,1,1,1,92,09/05/2008,1,6,46100,1,0,0,374,5149
398,Turtle: The Incredible Journey,24,2,3,1,81,24/06/2011,1,7.1,0,0,0,0,364,386073
399,Tusk,602,1,2,1,102,19/09/2014,1,5.4,44000,1,18800,1,639,1826705
400,Twelve,231,1,4,1,93,06/08/2010,1,5.7,19950,1,43800,1,1068,183920
402,Twenty Two,11,6,3,1,112,08/09/2017,5,7.6,0,0,0,0,333,46796
403,Twice Born,10,6,1,1,127,06/12/2013,1,7.4,0,0,0,0,1195,18295
404,Twilight,3649,1,1,1,122,21/11/2008,1,5.2,60700,1,40700,1,1220,192769854
405,The Twilight Saga: Breaking Dawn Part 1 - Wedding Video,4066,1,11,1,0,18/11/2011,1,7.3,0,0,0,0,0,281287133
406,The Twilight Saga: Breaking Dawn - Part 2,4070,1,9,1,115,16/11/2012,1,5.5,120766.6667,1,137000,1,0,292324737
407,The Twilight Saga: Eclipse,4468,1,9,1,124,30/06/2010,1,4.9,88500,1,113700,1,1600,300531751
408,The Twilight Saga: New Moon,4124,1,9,1,130,20/11/2009,1,4.6,88500,1,94800,1,1087,296623634
409,Twisted: A Balloonamentary,2,1,3,1,79,23/05/2008,1,7.9,0,0,0,0,0,4218
410,"Two Days, One Night",120,6,1,1,95,24/12/2014,2,7.4,59200,1,0,0,557,1436243
411,The Two Escobars,1,6,3,1,104,27/08/2010,4,8.2,0,0,0,0,330,14457
412,The Two Faces of January,59,2,15,1,96,26/09/2014,1,6.2,63033.33333,1,507,1,1427,507463
413,Two in the Wave,1,3,3,1,91,19/05/2010,2,6.7,0,0,0,0,100,28808
414,Two Lives,1,6,1,1,97,28/02/2014,8,7.1,0,0,0,0,374,22620
415,Two Lovers,148,1,1,1,110,13/02/2009,1,7.1,37500,1,7400,1,596,3149034
416,Two Night Stand,5,1,2,1,86,26/09/2014,1,6.4,39300,1,0,0,368,18612
417,Two-Bit Waltz,3,1,2,1,81,24/10/2014,1,4.8,32800,1,0,0,0,2540
418,Jig,5,2,3,1,99,17/06/2011,1,6.7,0,0,0,0,848,183790
419,Jigsaw,2941,1,5,1,91,27/10/2017,1,6.3,0,0,0,0,598,32084093
420,A Jihad for Love,5,2,3,0,81,21/05/2008,11,6.6,0,0,0,0,0,105651
421,Jimi: All Is by My Side,75,6,6,1,118,26/09/2014,1,5.6,8500,1,173,1,557,340911
422,Jimmy Carter Man from Plains,21,1,3,1,125,26/10/2007,1,7,0,0,19600,1,0,108807
423,Jimmy P.,8,1,6,0,117,14/02/2014,1,6.1,30600,1,0,0,730,30283
424,Jimmy Vestvood: Amerikan Hero,6,1,2,1,84,13/05/2016,1,5.3,0,0,0,0,274,230069
425,Jimmy's Hall,47,2,6,1,109,03/07/2015,1,6.7,0,0,0,0,356,560592
426,Jinn,201,1,10,1,97,04/04/2014,1,4.2,0,0,0,0,706,202348
427,Jiro Dreams of Sushi,80,1,3,1,81,09/03/2012,6,7.9,0,0,14200,1,486,2552478
428,Joan Rivers: A Piece of Work,115,1,3,1,84,11/06/2010,1,7.4,0,0,0,0,270,2930687
429,Jobs,2381,1,6,1,128,16/08/2013,1,5.9,74550,1,16200,1,991,16131410
430,Jodhaa Akbar,125,4,4,1,213,15/02/2008,3,7.6,0,0,0,0,503,3440718
431,Jodi Breakers,45,4,2,0,127,24/02/2012,3,3.5,0,0,0,0,1023,52618
432,Jodorowsky's Dune,61,3,3,1,90,21/03/2014,1,8.1,0,0,0,0,0,647280
433,Joe Strummer: The Future Is Unwritten,17,6,3,0,124,02/11/2007,1,7.7,0,0,0,0,0,248362
434,John Carter,3749,1,4,1,132,09/03/2012,1,6.6,60200,1,291000,1,605,73078100
435,John Dies at the End,19,1,2,1,99,25/01/2013,1,6.4,41400,1,0,0,0,141951
436,City of War: The Story of John Rabe,6,3,6,1,134,21/05/2010,12,7.2,0,0,0,0,0,67519
437,John Wick,2589,1,4,1,101,24/10/2014,1,7.3,38150,1,67500,1,614,43037835
438,Johnny English Reborn,1554,1,4,1,101,21/10/2011,1,6.3,0,0,7800,1,1494,8305970
439,Joker,74,4,2,0,104,31/08/2012,3,2.6,0,0,0,0,919,169181
440,Jolly LLB 2,173,4,2,1,137,10/02/2017,3,7.3,0,0,0,0,649,1654254
441,Jonah Hex,2825,1,4,1,81,18/06/2010,1,4.7,61866.66667,1,73600,1,936,10547117
442,Jonas Brothers: The 3D Concert Experience,1276,1,3,1,76,27/02/2009,1,2.1,23,1,0,0,100,19162740
443,The Joneses,217,1,1,1,96,16/04/2010,1,6.5,22133.33333,1,0,0,675,1475746
444,Joshua,152,1,1,1,106,06/07/2007,1,5.9,31700,1,0,0,1474,482355
445,Journey 2: The Mysterious Island,3500,1,4,1,94,10/02/2012,1,5.8,96266.66667,1,76900,1,1466,103860290
446,Journey to the Center of the Earth,2830,1,4,1,93,11/07/2008,1,5.8,80650,1,0,0,728,101704370
447,Journey to the South Pacific,19,1,3,1,40,27/11/2013,1,6.7,67900,1,0,0,510,7609703
448,Journey to the West,7,6,4,1,110,07/03/2014,5,6.8,0,0,0,0,1105,18058
449,Journey to the West: The Demons Strike Back,67,6,9,1,109,03/02/2017,5,5.5,0,0,0,0,307,880346
450,Joy,2924,1,6,1,124,25/12/2015,1,6.6,122150,1,65200,1,499,56451232
451,Joyful Noise,2735,1,2,1,118,13/01/2012,1,5.7,66100,1,12600,1,963,30932113
453,$9.99 ,4,6,7,1,78,12/12/2008,1,6.8,57100,1,0,0,619.8376349,52384
454,Not a Love Story: Making (500) Days of Summer,1048,1,3,0,30,17/07/2009,1,7.9,41500,1,0,0,0,32391374
455,(Untitled),25,1,2,1,96,23/10/2009,1,6.4,0,0,0,0,381,230600
456,"1,000 Times Good Night",24,6,1,0,117,24/10/2014,14,7.1,0,0,0,0,0,53895
457,10 Cloverfield Lane,3427,1,1,1,104,11/03/2016,1,7.2,42000,1,0,0,444,72082998
458,10 Days in a Madhouse,10,1,1,1,111,11/11/2015,1,7.1,0,0,0,0,270,14616
460,10 Years,63,1,2,1,100,14/09/2012,1,6.1,54200,1,203,1,537,203373
461,100 Bloody Acres,13,6,2,0,91,28/06/2013,1,6,0,0,0,0,300,6388
462,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,76,6,9,1,114,01/05/2015,17,7.1,0,0,0,0,0,944193
463,1001 Grams,1,6,1,1,93,08/05/2015,14,6.3,0,0,0,0,359,10983
464,11 Flowers,2,6,1,0,110,22/02/2013,5,7.1,0,0,0,0,188,9213
465,11/11/2011,17,1,8,1,90,11/11/2011,1,4,0,0,46200,1,619.8376349,32771
467,The 11th Hour,111,1,3,1,95,17/08/2007,1,7.3,100700,1,0,0,237,707343
468,12,20,6,5,1,159,04/03/2009,13,7.8,0,0,0,0,1844,125120
469,12 O'Clock Boys,21,1,3,1,76,31/01/2014,1,6.4,0,0,0,0,429,82614
470,12 Rounds,2331,1,4,1,108,27/03/2009,1,5.6,38400,1,32900,1,610,12234694
471,12 Years a Slave,1474,1,6,1,134,18/10/2013,1,8.1,59300,1,0,0,622,56671993
473,127 Hours,916,1,9,1,94,05/11/2010,1,7.6,43700,1,25000,1,611,18335230
474,13 Assassins,31,6,4,1,141,29/04/2011,6,7.6,0,0,0,0,737,802778
475,13 Minutes,19,6,6,1,114,30/06/2017,8,7,0,0,0,0,657,161531
476,13 Months of Sunshine,1,1,1,1,98,06/06/2008,33,8.2,0,0,0,0,0,2337
477,13 Sins,45,1,8,1,93,18/04/2014,1,6.3,0,0,41000,1,782,13809
478,13B: Fear Has a New Address,10,4,1,0,146,06/03/2009,3,7,0,0,0,0,0,124490
479,The 13th Alley,72,1,8,1,0,13/06/2008,1,6.3,0,0,0,0,0,250992
481,1408,2733,1,8,1,104,22/06/2007,1,6.8,24100,1,0,0,687,71985628
482,17 Again,3255,1,2,1,102,17/04/2009,1,6.4,56150,1,27800,1,1196,64167069
483,17 Girls,10,3,1,0,86,21/09/2012,2,6,0,0,0,0,862,15123
484,180° South,4,1,3,1,85,21/05/2010,1,7.7,0,0,0,0,100,31745
485,1911,33,6,4,1,121,07/10/2011,5,6,55900,1,0,0,1004,135739
486,1915,10,1,1,1,82,17/04/2015,1,4.8,0,0,0,0,614,111682
488,1945,2,6,1,1,91,01/11/2017,26,7.7,0,0,0,0,1184,37955
489,"2 Autumns, 3 Winters",1,3,2,1,91,06/06/2014,2,6.6,0,0,0,0,0,5819
490,2 Days in New York,42,3,2,1,96,10/08/2012,1,6,37350,1,1700,1,1406,633210
491,2 Days in Paris,148,3,2,1,96,10/08/2007,1,6.8,5000,1,1700,1,445,4433994
492,2 Guns,3028,1,4,1,109,02/08/2013,1,6.7,57366.66667,1,0,0,611,75612460
494,2 States,137,4,2,0,149,18/04/2014,3,6.9,0,0,0,0,941,2238174
495,20 Feet from Stardom,147,1,3,1,91,14/06/2013,1,7.4,0,0,0,0,0,4946445
496,"20,000 Days on Earth",28,2,3,1,97,17/09/2014,1,7.5,0,0,0,0,397,279558
497,The 2006 Academy Award Nominated Short Films: Live Action,38,1,11,1,129,16/02/2007,1,8.1,0,0,0,0,0,335090
498,The 2007 Academy Award Nominated Short Films: Live Action,682,1,11,1,134,15/02/2008,1,7.1,0,0,37300,1,0,508695
499,2012,3444,1,4,1,158,13/11/2009,1,5.8,39100,1,107700,1,807,166112167
500,2012: Time for Change,2,1,3,0,85,09/04/2010,1,7,0,0,0,0,0,68339
501,2016: Obama's America,2017,1,3,1,87,13/07/2012,1,5.1,0,0,20300,1,100,33449086
502,20th Century Women,650,1,2,1,119,28/12/2016,1,7.4,23266.66667,1,4300,1,1358,5664764
503,21,2952,1,5,1,123,28/03/2008,1,6.8,28833.33333,1,60100,1,986,81159365
504,21 Jump Street,3148,1,4,1,110,16/03/2012,1,7.2,70433.33333,1,178200,1,640,138447667
505,22 Jump Street,3426,1,4,1,112,13/06/2014,1,7.1,77350,1,178200,1,1018,191719337
506,23 Blast,617,1,1,1,98,24/10/2014,1,6.4,0,0,0,0,959,549185
508,24 City,2,6,1,1,112,05/06/2009,5,7.2,0,0,0,0,425,30800
509,27 Dresses,3074,1,2,1,111,18/01/2008,1,6.1,0,0,75600,1,882,76808654
510,28 Hotel Rooms,5,1,1,0,82,09/11/2012,1,5.8,12300,1,0,0,967,18869
511,28 Weeks Later,2305,2,1,1,100,11/05/2007,1,7,86350,1,9700,1,1713,28638916
512,02:22,3,1,4,1,98,30/06/2017,1,5.7,31500,1,0,0,619.8376349,422
513,3 Backyards,3,1,1,1,88,11/03/2011,1,5.1,0,0,0,0,278,43073
514,3 Days to Kill,2872,1,4,1,117,21/02/2014,1,6.2,38200,1,80100,1,440,30697999
515,3 Geezers!,15,1,2,0,81,22/05/2013,1,3.4,88100,1,0,0,0,4175
516,3 Generations,37,1,1,1,92,05/05/2017,1,5.6,30650,1,0,0,1786,68852
517,3 Hearts,29,3,1,1,108,13/03/2015,2,5.9,0,0,0,0,1620,164992
518,3 Idiotas,349,6,2,1,106,02/06/2017,4,4.1,0,0,0,0,1133,1249233
519,3 Idiots,156,4,2,1,170,23/12/2009,3,8.4,0,0,0,0,928,6532874
520,3 Nights in the Desert,2,1,1,1,90,06/02/2015,1,6,0,0,0,0,100,1297
521,3 Weeks in Yerevan,4,1,2,1,0,16/09/2016,42,6.350375411,0,0,0,0,0,45536
523,30 Beats,15,3,2,1,88,20/07/2012,1,4.1,0,0,0,0,1019,14693
524,30 Days of Night,2859,1,8,1,113,19/10/2007,1,6.6,35700,1,113700,1,1173,39568996
525,30 Minutes or Less,2888,6,4,1,83,12/08/2011,1,6.1,48833.33333,1,52900,1,861,37053924
526,30 Years of Garbage: The Garbage Pail Kids Story,2,1,3,0,114,11/08/2017,1,7.9,0,0,0,0,0,26440
527,30-Love,1,5,11,1,15,29/09/2017,1,9,0,0,0,0,0,4392
528,300: Rise of an Empire,3490,1,4,1,102,07/03/2014,1,6.2,36550,1,58000,1,661,106580051
529,31,538,2,8,1,102,26/08/2016,1,5,0,0,20500,1,1346,779820
530,The 33,2452,6,6,1,127,13/11/2015,1,6.9,60200,1,0,0,517,12227722
531,35 and Ticking,6,1,2,1,104,20/05/2011,1,5.8,69000,1,0,0,722,113794
532,35 Shots of Rum,5,3,1,0,100,16/09/2009,2,7.1,0,0,1200,1,100,177511
533,36 Saints,9,1,10,1,81,06/09/2013,1,2.7,0,0,0,0,209,11640
534,360,12,2,1,1,110,03/08/2012,1,6.2,0,0,0,0,1868,100343
535,4 Days in France,2,3,2,1,137,04/08/2017,2,6,0,0,0,0,305,11432
536,42,3405,1,6,1,128,12/04/2013,1,7.5,116000,1,48500,1,657,95020213
537,44 Inch Chest,5,2,5,1,95,15/01/2010,1,5.8,0,0,70.8,1,949,39033
538,45 Years,251,2,1,1,91,23/12/2015,1,7.1,0,0,0,0,1157,4247285
539,45365,1,1,3,1,90,26/02/2010,1,7.4,0,0,0,0,0,853
540,47 Meters Down,2471,2,9,1,89,16/06/2017,1,5.7,35800,1,0,0,531,44307192
541,47 Ronin,2690,1,4,1,128,25/12/2013,1,6.3,42600,1,38400,1,587,38362475
542,4:44 Last Day on Earth,3,1,1,1,82,23/03/2012,1,4.5,29900,1,0,0,178,17801
543,5 Days of War,6,6,4,1,113,19/08/2011,1,5.6,0,0,32900,1,825,17479
544,5 Flights Up,94,1,1,1,88,08/05/2015,1,6.2,53150,1,13100,1,296,1020921
545,5 to 7,27,1,2,1,95,03/04/2015,1,7.1,54400,1,0,0,1169,162685
546,50 to 1,133,1,1,1,110,21/03/2014,1,6.6,0,0,548,1,813,1064454
547,50/50,2479,1,2,1,100,30/09/2011,1,7.7,59533.33333,1,38500,1,639,35014192
549,56 Up,33,2,3,0,144,04/01/2013,1,7.9,0,0,31900,1,380,701278
550,The 5th Quarter,123,1,6,1,90,25/03/2011,1,5.7,0,0,0,0,212,408159
551,The 5th Wave,2908,1,4,1,112,22/01/2016,1,5.2,0,0,0,0,1099,34916787
553,6 Month Rule,3,1,2,1,100,01/06/2012,1,4.9,0,0,0,0,252,14057
556,7 Boxes,7,6,5,1,105,07/02/2014,4,7.2,0,0,0,0,502,38106
557,7 Chinese Brothers,8,1,2,0,76,28/08/2015,1,5.6,19900,1,0,0,333,28180
558,7 from Etheria,2,1,8,1,95,07/07/2017,72,6.350375411,104100,1,0,0,0,2208
559,7 Khoon Maaf,68,4,1,1,137,18/02/2011,3,6.2,0,0,0,0,1098,270207
561,7 Witches,4,1,8,0,75,21/04/2017,1,3.7,0,0,0,0,824,31100
562,'71,121,2,4,1,99,27/02/2015,1,7.2,0,0,0,0,975,1270847
563,71: Into the Fire,20,6,4,1,120,30/07/2010,7,7.4,0,0,0,0,0,176638
564,88 Minutes,2168,1,5,1,108,18/04/2008,1,5.9,37400,1,0,0,1192,17213467
565,8: The Mormon Proposition,16,1,3,1,80,18/06/2010,1,7.1,0,0,0,0,423,100280
566,9,2060,1,7,1,79,09/09/2009,1,7.1,47700,1,0,0,1422,31749894
567,90 Minutes in Heaven,899,1,1,1,121,11/09/2015,1,4.7,57350,1,0,0,368,4842699
568,99 Homes,691,1,1,1,112,25/09/2015,1,7.1,0,0,0,0,837,1411927
570,[Rec] 2,7,6,8,1,85,09/07/2010,4,6.6,0,0,0,0,1211,27766
571,Cock and Bull,12,6,5,1,110,16/09/2016,19,6.8,0,0,0,0,191,82778
573,Coco Before Chanel,307,3,6,1,105,25/09/2009,2,6.7,0,0,0,0,647,6113834
574,Coco Chanel & Igor Stravinsky,74,3,1,1,119,11/06/2010,2,6.4,78100,1,0,0,477,1621226
575,Code Name: The Cleaner,1736,1,4,1,84,05/01/2007,1,4.5,55800,1,0,0,0,8135024
577,A Coffee in Berlin,12,6,2,0,86,13/06/2014,8,7.4,0,0,0,0,288,150275
578,Coherence,7,1,12,0,89,20/06/2014,1,7.2,0,0,0,0,446,102617
579,The Cokeville Miracle,51,1,1,1,94,05/06/2015,1,5,0,0,0,0,627,1348456
580,Cold Comes the Night,21,1,5,1,90,10/01/2014,1,5.7,37800,1,0,0,577,16971
581,Cold in July,73,1,5,1,109,23/05/2014,1,6.8,0,0,0,0,714,427418
582,The Cold Light of Day,1511,1,4,1,93,07/09/2012,1,4.9,70000,1,0,0,667,3763583
583,Cold Souls,52,1,2,1,101,07/08/2009,1,6.5,41400,1,0,0,463,905209
584,Cold Weather,11,1,2,0,96,04/02/2011,1,6.1,0,0,0,0,803,141358
586,Collapse,5,1,3,0,82,06/11/2009,1,7.8,0,0,0,0,603,46964
587,Collateral Beauty,3028,1,1,1,97,16/12/2016,1,6.8,72800,1,53600,1,664,31016021
588,The Collection,1403,1,8,1,82,30/11/2012,1,6.1,0,0,7300,1,594,6842058
589,The Collector,1325,1,8,1,90,31/07/2009,1,6.4,0,0,7300,1,547,7712114
590,College,2124,1,2,1,94,29/08/2008,1,4.6,0,0,0,0,1130,4694636
591,College Road Trip,2706,1,9,1,83,07/03/2008,1,4.3,53800,1,31800,1,1204,45610425
592,Collide,2045,2,4,1,99,24/02/2017,1,5.7,48900,1,1100,1,626,2280004
593,Colliding Dreams,14,1,3,1,134,04/03/2016,1,7,0,0,0,0,197,78288
594,Colombiana,2614,3,4,1,108,26/08/2011,1,6.4,94300,1,74400,1,723,36665854
595,Ars colonia,27,6,11,1,1,15/04/2016,30,5.4,0,0,0,0,0,15709
596,The Color Wheel,3,1,2,0,83,18/05/2012,1,6.7,0,0,100,1,529,19001
597,Colossal,327,5,4,1,109,07/04/2017,1,6.2,71450,1,0,0,681,3029287
598,Columbus,63,1,2,0,100,04/08/2017,1,7.6,18200,1,0,0,1548,1004790
599,Come Back to Me,10,1,13,1,90,25/07/2014,1,5.9,0,0,0,0,526,7744
600,Come Out and Play,10,6,8,1,87,22/03/2013,1,4.7,0,0,0,0,456,2638
601,Come What May,6,3,1,1,114,09/09/2016,2,6.6,0,0,0,0,1305,37766
602,The Comebacks,2812,1,2,1,84,19/10/2007,1,4.2,0,0,17000,1,1050,13349927
603,The Comedian,848,1,2,1,120,09/12/2016,1,5.7,59000,1,30500,1,890,1659002
604,The Comedy,4,1,2,0,95,09/11/2012,1,6.5,0,0,0,0,1754,41113
605,Comet,8,1,2,1,91,05/12/2014,1,6.8,44000,1,0,0,586,8623
606,Comic-Con Episode IV: A Fan's Hope,6,1,3,1,88,06/04/2012,1,7,66750,1,6900,1,0,34665
607,Coming Through the Rye,5,1,1,1,97,14/10/2016,1,6.3,47700,1,0,0,693,18137
608,Command and Control,6,1,3,1,92,14/09/2016,1,7.2,0,0,0,0,0,57635
609,Commitment,22,6,4,0,113,06/12/2013,7,6.8,0,0,0,0,790,76543
610,The Commune,13,6,1,0,111,19/05/2017,16,6.4,0,0,0,0,545,38737
612,Compadres,368,6,4,1,101,22/04/2016,1,4.7,0,0,0,0,1016,3127773
613,The Company Men,277,2,1,1,104,21/01/2011,1,6.8,55466.66667,1,18600,1,613,4441272
614,The Company You Keep,807,1,1,1,125,05/04/2013,1,6.4,77200,1,30500,1,711,5133027
615,Complete Unknown,63,1,1,1,91,26/08/2016,1,5.4,35100,1,0,0,975,187145
616,Compliance,21,1,6,1,90,17/08/2012,1,6.4,0,0,0,0,0,319285
617,Computer Chess,9,1,2,0,92,17/07/2013,1,6.3,0,0,0,0,908,102041
618,Conan O'Brien Can't Stop,24,1,3,1,89,24/06/2011,1,7,0,0,0,0,198,267965
619,Concerning Violence,2,6,3,0,90,05/12/2014,1,7.4,0,0,0,0,274,12680
