,Unnamed: 0,Title,Year,Theaters,Country,Genre,Rated,Runtime,Open,Director,Actors,Language,imdbRating,Total Gross
6598,10641,A Space Program,2015,1,USA,Documentary,Rated,72,3/18/2016,Van Neistat,"['Chris Beeston', ' Nick Doyle', ' Mary Ennarino']",English,6.7,13739.0
6600,10650,Spare Parts,2015,440,USA,Drama,Rated,114,1/16/2015,Sean McNamara,"['George Lopez', ' Marisa Tomei', ' Jamie Lee Curtis']",English,7.3,3618912.0
6601,10651,Spark: A Burning Man Story,2013,8,USA,Documentary,Unrated,90,8/16/2013,Steve Brown,"['Katy Boynton', ' Marco Cochrane', ' Harley K. Dubois']",English,6.2,120459.0
6602,10652,Spark: A Space Tail,2016,365,Canada,Animation,Rated,91,4/14/2017,Aaron Woodley,"['Jace Norman', ' Jessica Biel', ' Rob deLeeuw']",English,4.4,196458.0
6603,10653,Sparkle,2012,0,USA,Drama,Rated,116,4/7/1976,Salim Akil,"['Jordin Sparks', ' Whitney Houston', ' Derek Luke']",English,5.7,0.0
6606,10661,Special Forces,2011,5,France,Action,Rated,109,10/12/2012,Stéphane Rybojad,"['Diane Kruger', ' Djimon Hounsou', ' Benoît Magimel']",French,6.4,10759.0
6607,10662,Special ID,2013,10,China,Action,Rated,99,3/7/2014,Clarence Yiu-leung Fok,"['Donnie Yen', ' Tian Jing', ' Andy On']",Cantonese,5.6,12666.0
6608,10663,Special Treatment,2010,1,France,Comedy,Unrated,95,8/26/2011,Jeanne Labrune,"['Isabelle Huppert', ' Bouli Lanners', ' Sabila Moussadek']",French,5.6,8856.0
6610,10668,The Spectacular Now,2013,770,USA,Comedy,Rated,95,8/2/2013,James Ponsoldt,"['Miles Teller', ' Shailene Woodley', ' Brie Larson']",English,7.1,6854611.0
6611,10669,Spectral,2016,0,USA,Action,Rated,107,1/1/2018,Nic Mathieu,"['James Badge Dale', ' Emily Mortimer', ' Bruce Greenwood']",English,6.3,0.0
6612,10670,Spectre,2015,3929,UK,Action,Rated,148,11/6/2015,Sam Mendes,"['Daniel Craig', ' Christoph Waltz', ' Léa Seydoux']",English,6.8,200074609.0
6613,10674,Speed Racer,2008,3606,USA,Action,Rated,135,5/9/2008,Lana Wachowski,"['Emile Hirsch', ' Nicholas Elia', ' Susan Sarandon']",English,6.0,43945766.0
6614,10675,Speed Sisters,2015,2,Palestine,Documentary,Rated,78,1/27/2017,Amber Fares,['nan'],Arabic,7.1,3423.0
6615,10676,Speed-Dating,2010,1,USA,Comedy,Rated,98,6/4/2010,Joseph A. Elmore Jr.,"['Wesley Jonathan', ' Chico Benymon', ' Leonard Robinson']",English,2.5,5240.0
6616,10681,Spettacolo,2017,3,USA,Documentary,Rated,91,9/8/2017,Jeff Malmberg,"['Andrea Cresti', ' Chiara Del Ciondolo', ' Gianna Fiore']",Italian,7.8,18668.0
6617,10685,Spices of Liberty,2016,2,USA,Family,Rated,0,10/21/2016,Pothuganti Chandra Aditya,"['Ajay Kumar', ' Suhasini', ' Prakash Patil']",English,,13463.0
6621,10689,Spider-Man 3,2007,4324,USA,Action,Rated,139,5/4/2007,Sam Raimi,"['Tobey Maguire', ' Kirsten Dunst', ' James Franco']",English,6.2,336530303.0
6622,10690,Spider-Man: Homecoming,2017,4348,USA,Action,Rated,133,7/7/2017,Jon Watts,"['Tom Holland', ' Michael Keaton', ' Robert Downey Jr.']",English,7.7,334058714.0
6623,10691,The Spiderwick Chronicles,2008,3847,USA,Adventure,Rated,96,2/14/2008,Mark Waters,"['Freddie Highmore', ' Mary-Louise Parker', ' Nick Nolte']",English,6.6,71195053.0
6624,10694,Spinning Into Butter,2007,4,USA,Drama,Rated,86,3/27/2009,Mark Brokaw,"['Sarah Jessica Parker', ' Miranda Richardson', ' Victor Rasuk']",English,4.2,8064.0
6625,10695,Spinning Plates,2012,6,USA,Documentary,Rated,93,10/25/2013,Joseph Levy,"['Grant Achatz', ' Cindy Breitbach', ' Mike Breitbach']",English,7.2,112449.0
6627,10697,The Spirit,2008,2509,USA,Action,Rated,103,12/25/2008,Frank Miller,"['Jaime King', ' Gabriel Macht', ' Dan Gerrity']",English,4.8,19806188.0
6628,10700,Spirit of the Game,2016,27,Australia,Biography,Rated,98,10/7/2016,Darran Scott,"['Heidi Arena', ' Rudi Baker', ' Bailey Barbour']",English,5.0,222565.0
6631,10703,Spirits' Homecoming,2016,17,South Korea,Drama,Rated,127,3/11/2016,Cho Jung-Rae,"['Soon-Hyoung Cha', ' Park Choong-Hwan', ' Park Geun-soo']",Korean,7.0,125616.0
6632,10707,Splice,2009,2450,Canada,Drama,Rated,104,6/4/2010,Vincenzo Natali,"['Adrien Brody', ' Sarah Polley', ' Delphine Chanéac']",English,5.8,17010170.0
6633,10708,Splinterheads,2009,3,USA,Comedy,Rated,94,11/6/2009,Brant Sersen,"['Thomas Middleditch', ' Rachael Taylor', ' Christopher McDonald']",English,6.0,16392.0
6634,10709,Split,2016,3373,Japan,Horror,Rated,117,1/20/2017,M. Night Shyamalan,"['James McAvoy', ' Anya Taylor-Joy', ' Betty Buckley']",English,7.3,138141585.0
6635,10713,Split: A Deeper Divide,2012,1,USA,Documentary,Unrated,72,10/12/2012,Kelly Nyks,"['Evan Bayh', ' Tucker Carlson', ' Noam Chomsky']",English,6.8,2338.0
6636,10716,Spoken Word,2009,4,USA,Drama,Rated,116,7/23/2010,Victor Nunez,"['Kuno Becker', ' Miguel Sandoval', ' Rubén Blades']",English,6.5,32961.0
6637,10717,The SpongeBob Movie: Sponge Out of Water,2015,0,USA,Animation,Rated,92,8/2/2019,Paul Tibbitt,"['Antonio Banderas', ' Eric Bauza', ' Tim Conway']",English,6.0,0.0
6638,10718,The SpongeBob Movie: Sponge Out of Water,2015,3680,USA,Animation,Rated,92,2/6/2015,Paul Tibbitt,"['Antonio Banderas', ' Eric Bauza', ' Tim Conway']",English,6.0,162994032.0
6641,10723,Spotlight,2015,1227,USA,Crime,Rated,128,11/6/2015,Tom McCarthy,"['Mark Ruffalo', ' Michael Keaton', ' Rachel McAdams']",English,8.1,45055776.0
6642,10724,Spread,2009,103,USA,Comedy,Rated,97,8/14/2009,David Mackenzie,"['Ashton Kutcher', ' Anne Heche', ' Margarita Levieva']",English,5.9,250618.0
6643,10726,Yo ni mo Kimyô na Monogatari Spring 2015,2015,15,Japan,Mystery,Rated,110,3/20/2015,Hidenori Jôhô,"['Tamori', ' Hiroshi Abe', ' Yoshihiko Hakamada']",Japanese,8.0,49970.0
6644,10728,Spring Breakdown,2009,0,USA,Comedy,Rated,84,1/1/2018,Ryan Shiraki,"['Amy Poehler', ' Parker Posey', ' Rachel Dratch']",English,4.9,0.0
6645,10729,Spring Breakers,2012,1379,USA,Crime,Rated,94,3/15/2013,Harmony Korine,"['James Franco', ' Selena Gomez', ' Vanessa Hudgens']",English,5.3,14124284.0
6646,10730,Spring Fever,2009,2,China,Drama,Rated,116,6/4/2010,Ye Lou,"['Hao Qin', ' Sicheng Chen', ' Wei Wu']",Mandarin,6.3,10824.0
6650,10737,Spy,2015,3715,USA,Action,Rated,119,6/5/2015,Paul Feig,"['Jude Law', ' Raad Rawi', ' Melissa McCarthy']",English,7.0,110825712.0
6653,10741,The Spy Next Door,2010,2924,USA,Action,Rated,94,1/15/2010,Brian Levant,"['Jackie Chan', ' Amber Valletta', ' Madeline Carroll']",English,5.4,24307086.0
6654,10745,The Grace Card,2010,352,USA,Drama,Rated,101,2/25/2011,David G. Evans,"['Michael Joiner', ' Michael Higgenbottom', ' Joy Parmer Moore']",English,6.5,2430735.0
6655,10746,Grace Is Gone,2007,7,USA,Drama,Rated,85,12/7/2007,Jim Strouse,"['John Cusack', ' Emily Churchill', ' Rebecca Spence']",English,6.8,50899.0
6656,10747,The Grace of Jake,2015,2,USA,Comedy,Rated,90,2/3/2017,Christopher Hicky,"['Michael Beck', ' Ravi Kapoor', ' Lew Temple']",English,8.3,23078.0
6657,10748,Grace of Monaco,2014,0,France,Biography,Rated,103,1/1/2018,Olivier Dahan,"['Nicole Kidman', ' Tim Roth', ' Frank Langella']",English,5.7,0.0
6658,10751,Grace Unplugged,2013,511,USA,Drama,Rated,102,10/4/2013,Brad J. Silverman,"['AJ Michalka', ' James Denton', ' Kevin Pollak']",English,6.2,2507201.0
6659,10752,The Gracefield Incident,2017,0,USA,Action,Rated,89,7/21/2017,Mathieu Ratthe,"['Mathieu Ratthe', ' Victor Andres Turgeon-Trelles', ' Kimberly Laferriere']",English,4.1,0.0
6660,10754,Gracie,2007,1164,USA,Biography,Rated,95,6/1/2007,Davis Guggenheim,"['Jesse Lee Soffer', ' Christopher Shand', ' Carly Schroeder']",English,6.2,2956339.0
6661,10756,Graduation,2016,36,Romania,Crime,Rated,128,4/7/2017,Cristian Mungiu,"['Adrian Titieni', ' Maria Dragus', ' Lia Bugnar']",Romanian,7.4,175975.0
6662,10758,Gran Torino,2008,3045,Germany,Drama,Rated,116,12/12/2008,Clint Eastwood,"['Clint Eastwood', ' Christopher Carley', ' Bee Vang']",English,8.2,148095302.0
6663,10759,The Grand,2007,14,USA,Comedy,Rated,104,3/21/2008,Zak Penn,"['Woody Harrelson', ' David Cross', ' Dennis Farina']",English,6.0,115879.0
6664,10760,The Grand Budapest Hotel,2014,1467,USA,Adventure,Rated,99,3/7/2014,Wes Anderson,"['Ralph Fiennes', ' F. Murray Abraham', ' Mathieu Amalric']",English,8.1,59301324.0
6666,10764,Le grand départ,2008,1,Canada,Comedy,Rated,0,5/23/2014,Claude Meunier,"['Marc Messier', ' Guylaine Tremblay', ' Hélène Bourgeois Leclerc']",French,5.8,677.0
6667,10766,Grand Masti,2013,64,India,Comedy,Rated,137,9/13/2013,Indra Kumar,"['Riteish Deshmukh', ' Vivek Oberoi', ' Aftab Shivdasani']",Hindi,4.3,413903.0
6668,10767,Grand Piano,2013,10,Spain,Music,Rated,90,3/7/2014,Eugenio Mira,"['Elijah Wood', ' John Cusack', ' Kerry Bishé']",English,5.9,22555.0
6669,10768,The Grand Seduction,2013,124,Canada,Comedy,Rated,113,5/30/2014,Don McKellar,"['Percy Hynes White', ' Sean Panting', ' Crystal Dawn Parsons']",English,7.0,3430018.0
6672,10773,The Grandmaster,2013,804,Hong Kong,Action,Rated,130,8/23/2013,Kar-Wai Wong,"['Tony Chiu-Wai Leung', ' Cung Le', ' Qingxiang Wang']",Mandarin,6.5,6594959.0
6673,10774,Grandmaster,2012,9,India,Mystery,Unrated,100,5/4/2012,B. Unnikrishnan,"['Mohanlal', ' Priyamani', ' Babu Antony']",Malayalam,7.1,17077.0
6674,10779,Grassroots,2012,2,USA,Comedy,Rated,98,6/22/2012,Stephen Gyllenhaal,"['Jason Biggs', ' Joel David Moore', ' Lauren Ambrose']",English,5.3,12356.0
6676,10782,Gravity,2013,3820,UK,Drama,Rated,91,10/4/2013,Alfonso Cuarón,"['Sandra Bullock', ' George Clooney', ' Ed Harris']",English,7.8,274092705.0
6678,10788,The Greasy Strangler,2016,11,USA,Comedy,Unrated,93,10/7/2016,Jim Hosking,"['Michael St. Michaels', ' Sky Elobar', ' Elizabeth De Razzo']",English,5.6,45878.0
6679,10790,The Great Beauty,2013,77,Italy,Drama,Unrated,141,11/15/2013,Paolo Sorrentino,"['Toni Servillo', ' Carlo Verdone', ' Sabrina Ferilli']",Italian,7.8,2852400.0
6680,10791,The Great Buck Howard,2008,76,USA,Comedy,Rated,90,3/20/2009,Sean McGinly,"['John Malkovich', ' Colin Hanks', ' Emily Blunt']",English,6.5,750587.0
6681,10793,The Great Debaters,2007,1290,USA,Biography,Rated,126,12/25/2007,Denzel Washington,"['Denzel Washington', ' Nate Parker', ' Jurnee Smollett-Bell']",English,7.6,30236407.0
6682,10795,Great Directors,2009,4,USA,Documentary,Unrated,90,7/2/2010,Angela Ismailos,"['Bernardo Bertolucci', ' Catherine Breillat', ' Liliana Cavani']",English,6.4,17921.0
6683,10798,The Great Flood,2012,1,USA,Documentary,Rated,80,1/8/2014,Bill Morrison,['nan'],English,7.0,20694.0
6684,10799,The Great Gatsby,2013,0,Australia,Drama,Rated,143,3/28/1974,Baz Luhrmann,"['Lisa Adam', ' Frank Aldridge', ' Amitabh Bachchan']",English,7.3,20563273.0
6685,10800,The Great Invisible,2014,5,USA,Documentary,Rated,92,10/29/2014,Margaret Brown,"['Meccah Boynton-Brown', ' Doug Brown', ' Bob Cavnar']",English,6.8,11428.0
6686,10806,The Great Museum,2014,1,Austria,Documentary,Unrated,94,7/3/2015,Johannes Holzhausen,"['Arnout Balis', ' Christian Beaufort-Spontin', ' Sylvia Ferino-Pagden']",German,6.6,17048.0
6689,10813,The Great Wall,2016,3328,USA,Action,Rated,103,2/17/2017,Yimou Zhang,"['Matt Damon', ' Tian Jing', ' Willem Dafoe']",English,6.0,45157105.0
6691,10816,Great World of Sound,2007,4,USA,Comedy,Rated,106,9/14/2007,Craig Zobel,"['Pat Healy', ' Kene Holiday', ' John Baker']",English,6.7,22011.0
6693,10818,Greater,2016,340,USA,Biography,Rated,130,8/26/2016,David Hunt,"['Neal McDonough', ' Leslie Easterbrook', ' Christopher Severio']",English,7.2,2000093.0
6695,10820,The Greatest Miracle,2011,87,Mexico,Animation,Rated,70,10/14/2011,Bruce Morris,"['JB Blanc', ' Bryan Brems', ' Mari Devon']",English,4.6,555166.0
6696,10821,The Greatest Showman,2017,0,USA,Biography,Rated,0,12/20/2017,Michael Gracey,"['Rebecca Ferguson', ' Zendaya', ' Zac Efron']",English,,0.0
6697,10823,Greedy Lying Bastards,2012,50,USA,Documentary,Rated,90,3/8/2013,Craig Scott Rosebraugh,"['Enoch Adams', ' George W. Bush', ' Philip Cooney']",English,5.7,45000.0
6701,10831,The Green Hornet,2011,3584,USA,Action,Rated,119,1/14/2011,Michel Gondry,"['Seth Rogen', ' Jay Chou', ' Cameron Diaz']",English,5.8,98780042.0
6702,10832,The Green Inferno,2013,1543,USA,Adventure,Rated,100,9/25/2015,Eli Roth,"['Lorenza Izzo', ' Ariel Levy', ' Daryl Sabara']",English,5.3,7192291.0
6703,10833,Green is Gold,2016,1,USA,Crime,Rated,81,10/7/2016,Ryon Baxter,"['Derek W. Adam', ' Jimmy Baxter', ' Ryon Baxter']",English,5.9,455.0
6704,10834,Green Lantern,2011,3816,USA,Action,Rated,114,6/17/2011,Martin Campbell,"['Ryan Reynolds', ' Blake Lively', ' Peter Sarsgaard']",English,5.6,116601172.0
6705,10836,The Green Prince,2014,24,Germany,Documentary,Rated,101,9/12/2014,Nadav Schirman,"['Mosab Hassan Yousef', ' Gonen Ben Yitzhak', ' Sheikh Hassan Yousef']",English,7.2,258237.0
6706,10837,Green Room,2015,777,USA,Crime,Rated,95,4/15/2016,Jeremy Saulnier,"['Anton Yelchin', ' Joe Cole', ' Alia Shawkat']",English,7.0,3220371.0
6707,10838,A Green Story,2012,4,USA,Biography,Rated,90,5/24/2013,Nick Agiashvili,"['Shannon Elizabeth', "" Ed O'Ross"", ' Billy Zane']",English,5.7,12901.0
6709,10840,The Green Wave,2010,0,Germany,Documentary,Unrated,80,8/10/2012,Ali Samadi Ahadi,"['Mohsen Kadivar', ' Mitra Khalatbari', ' Shadi Sadr']",German,7.6,0.0
6710,10841,Green Zone,2010,3004,UK,Action,Rated,115,3/12/2010,Paul Greengrass,"['Igal Naor', ' Said Faraj', ' Faycal Attougui']",English,6.8,35053660.0
6711,10842,Greenberg,2010,186,USA,Comedy,Rated,107,3/19/2010,Noah Baumbach,"['Greta Gerwig', ' Koby Rouviere', ' Sydney Rouviere']",English,6.1,4234170.0
6714,10845,Greenwich Village: Music That Defined a Generation,2012,2,Canada,Documentary,Rated,92,1/18/2013,Laura Archibald,"['Susan Sarandon', ' Happy Traum', ' Tom Bernadin']",English,7.1,23701.0
6715,10846,Greetings from the Shore,2007,31,USA,Comedy,Rated,116,9/12/2008,Greg Chwerchak,"['Kim Shaw', ' Paul Sorvino', ' David Fumero']",English,6.2,96314.0
6716,10847,Greetings from Tim Buckley,2012,3,USA,Drama,Unrated,99,5/3/2013,Daniel Algrant,"['Imogen Poots', ' Penn Badgley', ' Kate Nash']",English,6.1,11157.0
6718,10849,Gregory Crewdson: Brief Encounters,2012,3,USA,Documentary,Unrated,78,11/2/2012,Ben Shapiro,"['Costanza Theodoli Braschi', ' Gregory Crewdson', ' Samantha Ressler']",English,7.3,60064.0
6719,10852,The Grey,2011,3208,USA,Action,Rated,117,1/27/2012,Joe Carnahan,"['Liam Neeson', ' Frank Grillo', ' Dermot Mulroney']",English,6.8,51580236.0
6720,10854,Grey Lady,2017,0,USA,Thriller,Rated,107,4/28/2017,John Shea,"['Eric Dane', ' Natalie Zea', ' Amy Madigan']",English,4.3,0.0
6723,10859,The Hill Chris Climbed: The Gridiron Heroes Story,2011,5,USA,Documentary,Rated,90,4/15/2016,Seth Camillo,"['Chris Canales', ' Taylor Kitsch', ' Eddie Canales']",English,,23487.0
6726,10865,Grindhouse,2007,2629,USA,Action,Rated,191,4/6/2007,Robert Rodriguez,"['Kurt Russell', ' Zoë Bell', ' Rosario Dawson']",English,7.6,25037897.0
6727,10866,Gringo,2016,0,Mexico,Drama,Rated,80,3/9/2018,José Luis Solís,"['Carlos Güeta', ' Leticia Huijara', ' Sergio Quiñones']",Spanish,4.5,0.0
6728,10867,Gringo Trails,2013,2,USA,Documentary,Rated,79,4/19/2014,Pegi Vail,"['Costas Christ', ' Yossi Ghinsberg', ' Pico Iyer']",English,7.7,8349.0
6731,10871,The Grocer's Son,2007,7,France,Drama,Rated,96,6/6/2008,Eric Guirado,"['Nicolas Cazalé', ' Clotilde Hesme', ' Daniel Duval']",French,7.0,264889.0
6736,10879,Growing Up Smith,2015,12,USA,Comedy,Rated,102,2/3/2017,Frank Lotito,"['Jason Lee', ' Anjul Nigam', ' Brighton Sharbino']",English,6.8,35312.0
6737,10880,Grown Ups,2010,3534,USA,Comedy,Rated,102,6/25/2010,Dennis Dugan,"['Adam Sandler', ' Kevin James', ' Chris Rock']",English,6.0,162001186.0
6738,10881,Grown Ups 2,2013,3491,USA,Comedy,Rated,101,7/12/2013,Dennis Dugan,"['Adam Sandler', ' Kevin James', ' Chris Rock']",English,5.4,133668525.0
6741,10884,Grudge Match,2013,2856,USA,Comedy,Rated,113,12/25/2013,Peter Segal,"['Jim Lampley', ' Sylvester Stallone', ' Robert De Niro']",English,6.4,29807260.0
6742,10889,Skateland,2010,11,USA,Drama,Rated,96,5/13/2011,Anthony Burns,"['Shiloh Fernandez', ' Ashley Greene', ' Heath Freeman']",English,5.8,19411.0
6744,10891,The Skeleton Twins,2014,461,USA,Comedy,Rated,93,9/12/2014,Craig Johnson,"['Bill Hader', ' Kristen Wiig', ' Luke Wilson']",English,6.8,5284309.0
6745,10892,The Skeptic,2009,2,USA,Horror,Rated,89,5/1/2009,Tennyson Bardwell,"['Tim Daly', ' Tom Arnold', ' Zoe Saldana']",English,5.8,6671.0
6746,10896,Skid Marks,2007,4,USA,Action,Rated,85,10/5/2007,Karl Kozak,"['Tyler Poelle', ' Mikey Post', ' Scott Dittman']",English,3.8,12959.0
6747,10897,Skid Row,2007,3,USA,Documentary,Rated,80,8/24/2007,Ross Clarke,['Pras Michel'],English,6.4,6627.0
6748,10898,Skills Like This,2007,7,USA,Comedy,Rated,88,3/20/2009,Monty Miranda,"['Spencer Berger', ' Brian D. Phelan', ' Gabriel Tigerman']",English,6.5,63163.0
6749,10900,The Skin I Live In,2011,116,Spain,Drama,Rated,120,10/14/2011,Pedro Almodóvar,"['Antonio Banderas', ' Elena Anaya', ' Marisa Paredes']",Spanish,7.6,3185812.0
6750,10901,Skin Trade,2014,1,Thailand,Action,Rated,96,5/8/2015,Ekachai Uekrongtham,"['Dolph Lundgren', ' Tony Jaa', ' Michael Jai White']",English,5.7,1242.0
6751,10902,Skinless,2013,1,USA,Horror,Unrated,80,3/8/2014,Dustin Mills,"['Allison Egan', ' Dustin Mills', ' Dave Parker']",English,5.9,400.0
6757,10910,Sky on Fire,2016,21,China,Action,Unrated,99,12/2/2016,Ringo Lam,"['Daniel Wu', ' Ruoyun Zhang', ' Jingchu Zhang']",Cantonese,4.7,78366.0
6758,10911,Skyfall,2012,3526,UK,Action,Rated,143,11/9/2012,Sam Mendes,"['Daniel Craig', ' Judi Dench', ' Javier Bardem']",English,7.8,304360277.0
6759,10913,The Skyjacker's Tale,2016,2,Canada,Documentary,Rated,75,6/30/2017,Jamie Kastner,"['Ishmael Muslim Ali', ' Isabella Carr', ' Bradley Gordon']",English,6.1,6253.0
6760,10914,Skyline,2010,2883,USA,Action,Rated,97,11/12/2010,Colin Strause,"['Eric Balfour', ' Scottie Thompson', ' Brittany Daniel']",English,4.4,21393620.0
6761,10916,Slack Bay,2016,7,France,Comedy,Unrated,122,3/10/2017,Bruno Dumont,"['Fabrice Luchini', ' Juliette Binoche', ' Valeria Bruni Tedeschi']",French,6.1,112621.0
6763,10920,The Highway-Slamdance,2016,47,USA,Short,Rated,22,10/2/1987,Susan Davis,"['Windy Marshall', ' Dustin Roller', ' Marcus Hanson']",English,,406881.0
6764,10921,Slamma Jamma,2017,502,USA,Drama,Rated,104,3/24/2017,Timothy A. Chey,"['Chris Staples', ' Michael Irvin', ' Jose Canseco']",English,7.8,1687000.0
6765,10922,The Slammin' Salmon,2009,11,USA,Comedy,Rated,90,12/11/2009,Kevin Heffernan,"['Kevin Heffernan', ' Jeff Chase', ' Carla Gallo']",English,6.5,41587.0
6767,10926,Slaughter Creek,2011,16,USA,Drama,Unrated,94,9/14/2012,Brian Skiba,"['Justin Henry', ' Jose Rosete', ' Laurie Love']",English,3.2,136815.0
6769,10931,Sleep Dealer,2008,18,USA,Drama,Rated,90,4/17/2009,Alex Rivera,"['Luis Fernando Peña', ' Metztli Adamina', ' José Concepción Macías']",Spanish,5.9,80136.0
6770,10935,The Sleeping Beauty,2010,3,France,Drama,Unrated,82,7/8/2011,Catherine Breillat,"['Carla Besnaïnou', ' Julia Artamonov', ' Kerian Mayan']",French,5.7,29066.0
6772,10938,Sleeping with Other People,2015,392,USA,Comedy,Rated,101,9/11/2015,Leslye Headland,"['Alison Brie', ' Jason Sudeikis', ' Jordan Carlos']",English,6.5,819431.0
6773,10940,Sleepless,2017,1803,USA,Action,Rated,95,1/13/2017,Baran bo Odar,"['Jamie Foxx', ' Michelle Monaghan', ' Scoot McNairy']",English,5.6,20783704.0
6774,10942,Sleepless Night,2011,2,France,Action,Unrated,103,5/11/2012,Frédéric Jardin,"['Tomer Sisley', ' Serge Riaboukine', ' Julien Boisselier']",French,6.7,3358.0
6776,10944,Sleepwalk with Me,2012,135,USA,Comedy,Rated,81,8/24/2012,Mike Birbiglia,"['Mike Birbiglia', ' Lauren Ambrose', ' James Rebhorn']",English,6.8,2266067.0
6778,10947,Sleepwalking,2008,69,Canada,Drama,Rated,101,3/14/2008,Bill Maher,"['Nick Stahl', ' AnnaSophia Robb', ' Charlize Theron']",English,6.2,166057.0
6779,10949,Sleight,2016,591,USA,Action,Rated,89,4/28/2017,J.D. Dillard,"['Jacob Latimore', ' Seychelle Gabriel', ' Dulé Hill']",English,5.9,3930990.0
6780,10951,Slenderman,2012,0,USA,Short,Rated,25,5/18/2018,Steven Greenstreet,"['Steven Greenstreet', ' Emily Paup', ' Slater Brauns']",English,7.7,0.0
6781,10957,Slipstream,2007,6,USA,Comedy,Rated,96,10/26/2007,Anthony Hopkins,"['Anthony Hopkins', ' Stella Arroyave', ' Christian Slater']",English,5.1,8965.0
6784,10961,Slow Learners,2015,6,USA,Comedy,Unrated,96,8/19/2015,Don Argott,"['Adam Pally', ' Sarah Burns', ' Megan Neuringer']",English,5.8,22272.0
6785,10962,Slow West,2015,54,UK,Western,Rated,84,5/20/2015,John Maclean,"['Kodi Smit-McPhee', ' Michael Fassbender', ' Ben Mendelsohn']",English,6.9,229094.0
6786,10964,Slumber,2011,0,USA,Short,Rated,9,12/1/2017,Tom Shannon,['nan'],English,,0.0
6787,10965,Slumdog Millionaire,2008,2943,UK,Drama,Rated,120,11/12/2008,Danny Boyle,"['Dev Patel', ' Saurabh Shukla', ' Anil Kapoor']",English,8.0,141319928.0
6789,10970,Lucha Mexico,2016,25,Mexico,Documentary,Rated,103,7/15/2016,Alex Hammond,"['Perro Aguayo Jr.', ' Jon Anderson', ' Matt Bloom']",English,7.3,11722.0
6791,10974,Luck by Chance,2009,57,India,Drama,Rated,156,1/30/2009,Zoya Akhtar,"['Farhan Akhtar', ' Konkona Sen Sharma', ' Rishi Kapoor']",Hindi,7.1,356019.0
6792,10975,Luck-Key,2016,26,South Korea,Action,Rated,112,10/21/2016,Gye-byeok Lee,"['Hae-jin Yoo', ' Joon Lee', ' Yun-hie Jo']",Korean,6.9,466505.0
6793,10976,Lucky,2011,44,USA,Comedy,Rated,103,4/8/2005,Gil Cates Jr.,"['Colin Hanks', ' Ari Graynor', ' Ann-Margret']",English,5.4,453507.0
6795,10979,The Lucky Man,2017,0,USA,Action,Rated,98,12/21/2017,Norman Gregory McGuire,"['Mariana Paola Vicente', ' Jesse James', ' Burton Gilliam']",English,8.4,0.0
6798,10983,The Lucky One,2012,3175,USA,Drama,Rated,101,4/20/2012,Scott Hicks,"['Zac Efron', ' Taylor Schilling', ' Blythe Danner']",English,6.5,60457138.0
