,Title,Theaters_x,Country_x,Genre_x,Rated_x,Runtime_x,Open_x,Language_x,imdbRating_x,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,last year_totalgross,genre_gross,count_num,Total Gross_x
3411,Creed,3502,1,1,1,133,25/11/2015,1,7.6,55300.0,1,62900.0,1,908.0,10354970864.0,1679582816.0,38.0,109767581
3412,Crime After Crime,5,1,3,0,95,01/07/2011,1,7.5,0.0,0,,0,619.8376348999999,10589599184.0,93825307.0,36.0,60291
3413,Crimson Peak,2991,1,1,1,119,16/10/2015,1,6.5,64133.333329999994,1,43700.0,1,671.0,10354970864.0,1679582816.0,53.0,31090320
3414,Crips and Bloods: Made in America,4,1,3,0,93,23/01/2009,1,6.9,0.0,0,,0,195.0,9750709587.0,87432868.0,18.0,70219
3415,The Croods,4065,1,7,1,98,22/03/2013,1,7.2,59100.0,1,108600.0,1,702.0,11041914748.0,,41.0,187168425
3416,Crooked Arrows,327,1,1,1,105,18/05/2012,1,6.0,67700.0,1,,0,1024.0,10187347362.0,1490190858.0,34.0,1832541
3417,Cropsey,4,1,3,0,84,04/06/2010,1,6.4,0.0,0,,0,846.0,10639535233.0,187290939.0,29.0,52476
3418,Crossing Over,42,1,5,1,113,27/02/2009,1,6.8,77650.0,1,3900.0,1,706.0,9750709587.0,,18.0,455654
3419,Crown Heights,91,1,6,1,94,18/08/2017,1,5.9,0.0,0,,0,1085.0,11216236720.0,,42.0,238558
3420,Crude,7,1,3,0,105,09/09/2009,1,7.5,0.0,0,,0,747.0,9750709587.0,87432868.0,32.0,170295
3421,Crystal Fairy & the Magical Cactus,20,6,9,0,98,12/07/2013,1,5.8,50900.0,1,328.0,1,619.8376348999999,11041914748.0,3299119819.0,32.0,202370
3422,It,4148,1,1,1,135,08/09/2017,1,7.8,0.0,0,,0,673.0,11216236720.0,1339173437.0,47.0,326184834
3423,It Comes at Night,2533,1,8,1,91,09/06/2017,1,6.2,0.0,0,,0,396.0,11216236720.0,479705329.0,46.0,13985117
3424,It Felt Like Love,3,1,1,0,82,21/03/2014,1,5.5,0.0,0,,0,1230.0,10893180888.0,1338281892.0,47.0,33817
3425,It Follows,1655,1,8,1,100,13/03/2015,1,6.9,0.0,0,,0,406.0,10354970864.0,254898971.0,33.0,14674076
3426,It Might Get Loud,75,1,3,1,98,14/08/2009,1,7.7,0.0,0,7200.0,1,1346.0,9750709587.0,87432868.0,24.0,1610163
3427,It's a Disaster,13,1,2,1,88,12/04/2013,1,6.5,0.0,0,,0,440.0,11041914748.0,1050654625.0,37.0,60818
3428,It's Complicated,2955,1,2,1,120,25/12/2009,1,6.6,44266.66667,1,104300.0,1,957.0,9750709587.0,2099450726.0,23.0,112735375
3429,It's Kind of a Funny Story,757,1,2,1,101,08/10/2010,1,7.1,0.0,0,2500.0,1,1175.0,10639535233.0,1435263724.0,34.0,6363628
3430,It's Not Yet Dark,2,6,3,1,81,04/08/2017,1,7.8,38600.0,1,,0,619.8376348999999,11216236720.0,50850748.0,42.0,1227
3431,Itty Bitty Titty Committee,2,1,2,0,87,28/09/2007,1,5.6,0.0,0,,0,100.0,9190502983.0,1955138318.0,26.0,18445
3432,Ivory Tower,12,1,3,1,90,13/06/2014,1,7.0,0.0,0,,0,1186.0,10893180888.0,49307450.0,42.0,106771
3433,Mubarakan,128,4,2,1,156,28/07/2017,3,5.5,0.0,0,,0,515.0,11216236720.0,1302997778.0,28.0,757057
3434,Mud,960,1,1,1,130,26/04/2013,1,7.4,41200.0,1,7000.0,1,545.0,11041914748.0,1670662348.0,37.0,21590086
3435,Mugabe and the White African,1,2,3,1,90,23/07/2010,1,7.8,0.0,0,,0,355.0,10639535233.0,187290939.0,31.0,7924
3436,Mugamoodi,21,4,4,0,150,31/08/2012,23,5.0,0.0,0,,0,649.0,10187347362.0,2117507233.0,46.0,100809
3437,Mully,738,1,3,1,81,03/10/2017,1,9.2,0.0,0,,0,367.0,11216236720.0,50850748.0,47.0,1489771
3438,Multiple Sarcasms,15,1,1,1,97,07/05/2010,1,4.8,0.0,0,,0,250.0,10639535233.0,1834327761.0,29.0,29731
3439,Mumbai Meri Jaan,8,4,1,1,134,22/08/2008,3,7.8,152700.0,1,,0,254.0,9767268194.0,1293680617.0,34.0,16407
3440,Mumia: Long Distance Revolutionary,4,1,3,1,120,01/02/2013,1,7.9,0.0,0,,0,619.8376348999999,11041914748.0,131885122.0,24.0,37731
3441,"Mummy, I'm A Zombie",682,6,7,1,82,20/09/2014,44,5.3,0.0,0,,0,619.8376348999999,10893180888.0,,46.0,120
3442,The Mummy: Tomb of the Dragon Emperor,3778,1,4,1,112,01/08/2008,1,5.2,38900.0,1,53200.0,1,879.0,9767268194.0,1481747614.0,34.0,102491776
3443,Munger Road,32,1,8,1,86,30/09/2011,1,4.5,0.0,0,,0,1201.0,10589599184.0,531211616.0,43.0,266689
3444,Munna Michael,75,4,4,1,140,21/07/2017,3,3.3,0.0,0,,0,1108.0,11216236720.0,2297451379.0,28.0,99629
3445,The Muppets,3440,1,9,1,103,23/11/2011,1,7.1,61866.666670000006,1,,0,717.0,10589599184.0,3790716290.0,28.0,88631237
3446,Muppets Most Wanted,3194,1,9,1,107,21/03/2014,1,6.4,59766.666670000006,1,,0,1006.0,10893180888.0,3400302355.0,47.0,51183113
3447,Muran,10,4,4,1,103,30/09/2011,23,6.5,0.0,0,,0,570.0,10589599184.0,1491832495.0,43.0,30116
3448,Murder 2,26,4,4,1,127,08/07/2011,3,6.2,0.0,0,,0,1592.0,10589599184.0,1491832495.0,36.0,59472
3449,A Murder in the Park,3,1,3,1,91,26/06/2015,1,7.3,0.0,0,,0,535.0,10354970864.0,88392417.0,40.0,12088
3450,Murder.com,2,1,5,1,0,11/07/2008,1,6.350375411,0.0,0,,0,619.8376348999999,9767268194.0,,24.0,2070
3451,Muscle Shoals,56,1,3,1,111,27/09/2013,1,7.7,0.0,0,,0,821.0,11041914748.0,131885122.0,51.0,696241
3452,Museum Hours,19,6,1,1,107,28/06/2013,1,6.9,0.0,0,,0,353.0,11041914748.0,1670662348.0,41.0,561457
3453,Music and Lyrics,2955,1,2,1,96,14/02/2007,1,6.5,33200.0,1,,0,1268.0,9190502983.0,1955138318.0,10.0,50572589
3454,The Music Never Stopped,33,1,1,1,105,18/03/2011,1,7.6,0.0,0,,0,1276.0,10589599184.0,1687447132.0,30.0,258223
3455,The Music of Strangers,82,1,3,1,96,10/06/2016,1,7.7,0.0,0,,0,328.0,11149116327.0,65052467.0,42.0,1176781
3456,Music Within,18,1,6,1,94,26/10/2007,1,7.4,0.0,0,,0,239.0,9190502983.0,,31.0,154087
3457,Musical Chairs,12,1,1,1,102,23/03/2012,1,4.9,0.0,0,,0,629.0,10187347362.0,1490190858.0,49.0,31478
3458,Mustang,57,3,1,1,97,20/11/2015,29,7.7,0.0,0,,0,1520.0,10354970864.0,1679582816.0,38.0,845464
3459,"As Above, So Below",2650,1,8,1,93,29/08/2014,1,6.2,0.0,0,28500.0,1,496.0,10893180888.0,448523012.0,38.0,21321100
3460,As Cool as I Am,1,1,2,1,92,07/06/2013,1,5.9,54450.0,1,,0,825.0,11041914748.0,1050654625.0,41.0,3234
3461,As Good as Dead,1,1,5,1,100,08/10/2010,1,5.2,43300.0,1,,0,647.0,10639535233.0,,34.0,1981
3462,As I Lay Dying,2,1,1,1,110,11/10/2013,1,5.4,55200.0,1,3900.0,1,1381.0,11041914748.0,1670662348.0,34.0,16697
3463,As I Open My Eyes,5,6,1,0,102,08/09/2016,11,6.8,0.0,0,,0,100.0,11149116327.0,2060252692.0,54.0,30989
3464,Ashby,15,1,2,1,100,25/09/2015,1,6.4,25450.0,1,,0,487.0,10354970864.0,1272411206.0,47.0,4631
3465,The Assassin,53,6,4,0,105,16/10/2015,5,6.4,0.0,0,,0,1219.0,10354970864.0,2268082751.0,53.0,632542
3466,Assassin's Creed,2996,1,4,1,115,21/12/2016,1,5.9,51500.0,1,,0,1500.0,11149116327.0,2953177273.0,26.0,54647948
3467,The Assassination of Jesse James by the Coward Robert Ford,301,1,6,1,160,21/09/2007,1,7.5,64800.0,1,6400.0,1,1314.0,9190502983.0,,26.0,3909149
3468,Assaulted: Civil Rights Under Fire,17,1,3,1,79,20/06/2013,1,7.7,0.0,0,,0,619.8376348999999,11041914748.0,131885122.0,41.0,6905
3469,Astro Boy,3020,6,7,1,94,23/10/2009,1,6.3,45450.0,1,41300.0,1,899.0,9750709587.0,,37.0,19551067
3470,Asura: The City of Madness,28,6,4,1,136,07/10/2016,7,6.6,0.0,0,,0,619.8376348999999,11149116327.0,2953177273.0,46.0,175702
3471,At Any Price,81,1,1,1,105,24/04/2013,1,5.7,31300.0,1,,0,1282.0,11041914748.0,1670662348.0,37.0,380594
3472,At Berkeley,6,1,3,1,244,08/11/2013,1,7.2,0.0,0,,0,411.0,11041914748.0,131885122.0,42.0,31736
3473,At Middleton,20,1,2,1,99,31/01/2014,1,6.5,32400.0,1,,0,541.0,10893180888.0,1619719448.0,32.0,53837
3474,Atlas Shrugged: Part I,465,1,1,1,97,15/04/2011,1,5.7,22100.0,1,,0,179.0,10589599184.0,1687447132.0,40.0,4627375
3475,ATM,2,1,8,1,90,06/04/2012,1,4.7,37800.0,1,,0,1373.0,10187347362.0,404326975.0,36.0,3010
3476,Atomic Blonde,3326,6,4,1,115,28/07/2017,1,6.9,48650.0,1,47300.0,1,529.0,11216236720.0,2297451379.0,28.0,51573925
3477,Atonement,1400,2,1,1,123,07/12/2007,1,7.8,20800.0,1,33900.0,1,1016.0,9190502983.0,1566075796.0,20.0,50927067
3478,The Attack,55,6,1,1,102,21/06/2013,11,7.1,0.0,0,,0,1437.0,11041914748.0,1670662348.0,41.0,1720325
3479,Attack on Titan: Part 1,290,6,4,0,98,30/09/2015,6,5.1,0.0,0,,0,1016.0,10354970864.0,2268082751.0,47.0,449523
3480,Attack on Titan: Part 2,230,6,4,1,87,20/10/2015,6,4.8,0.0,0,,0,626.0,10354970864.0,2268082751.0,53.0,305934
3481,Attack the Block,66,2,4,1,88,29/07/2011,1,6.6,243700.0,1,1000.0,1,590.0,10589599184.0,1491832495.0,36.0,1024175
3482,The Attacks of 26/11,51,4,5,0,116,01/03/2013,3,6.8,0.0,0,,0,595.0,11041914748.0,,41.0,248346
3483,Attenberg,2,6,1,0,95,09/03/2012,22,6.2,0.0,0,,0,372.0,10187347362.0,1490190858.0,49.0,24036
3484,The Attorney,27,6,1,1,127,07/02/2014,7,7.8,0.0,0,,0,887.0,10893180888.0,1338281892.0,29.0,557236
3485,By the Sea,142,3,1,1,122,13/11/2015,1,5.2,66450.0,1,38800.0,1,741.0,10354970864.0,1679582816.0,38.0,538460
3486,The Bye Bye Man,2220,1,8,1,97,13/01/2017,1,4.3,0.0,0,,0,392.0,11216236720.0,479705329.0,33.0,22395806
3487,Byzantium,13,2,1,1,118,28/06/2013,1,6.5,30300.0,1,17200.0,1,1035.0,11041914748.0,1670662348.0,41.0,89237
3488,Moana,3875,1,7,1,107,23/11/2016,1,7.6,108000.0,1,,0,779.0,11149116327.0,,35.0,248757044
3489,Moebius,1,6,1,0,89,01/08/2014,30,6.5,0.0,0,,0,868.0,10893180888.0,1338281892.0,38.0,2340
3490,Mohenjo Daro,246,4,4,1,155,12/08/2016,3,5.9,0.0,0,,0,833.0,11149116327.0,2953177273.0,44.0,1264339
3491,Mojave,26,1,10,1,93,22/01/2016,1,5.2,46000.0,1,12.2,1,1228.0,11149116327.0,,26.0,8253
3492,Mojin - The Lost Legend,27,6,4,0,127,18/12/2015,19,6.0,0.0,0,,0,619.8376348999999,10354970864.0,2268082751.0,34.0,1243810
3493,Moka,18,6,1,1,89,14/06/2017,2,6.3,0.0,0,,0,671.0,11216236720.0,1339173437.0,46.0,129547
3494,Momma's Man,9,1,2,1,94,22/08/2008,1,6.1,0.0,0,378.0,1,619.8376348999999,9767268194.0,1427703732.0,34.0,100435
3495,Mommy,83,5,1,1,139,19/09/2014,2,8.1,0.0,0,1800.0,1,1616.0,10893180888.0,1338281892.0,46.0,3494070
3496,Moms' Night Out,1046,1,2,1,98,09/05/2014,1,5.4,0.0,0,10100.0,1,518.0,10893180888.0,1619719448.0,41.0,10429707
3497,Money for Nothing: Inside the Federal Reserve,5,1,3,0,104,06/09/2013,1,7.5,35000.0,1,,0,619.8376348999999,11041914748.0,131885122.0,51.0,88045
3498,Money Monster,3104,1,5,1,98,13/05/2016,1,6.5,62900.0,1,21100.0,1,363.0,11149116327.0,,32.0,41012075
3499,Moneyball,3018,1,6,1,133,23/09/2011,1,7.6,72233.33333,1,38800.0,1,709.0,10589599184.0,,43.0,75605492
3500,Mongol: The Rise of Genghis Khan,253,6,9,1,126,06/06/2008,57,7.3,0.0,0,,0,619.8376348999999,9767268194.0,2920391521.0,29.0,5705761
3501,The Monk,11,6,1,1,101,08/03/2013,2,5.8,0.0,0,,0,1058.0,11041914748.0,1670662348.0,41.0,13472
3502,Monk with a Camera,4,1,3,0,90,21/11/2014,1,6.8,0.0,0,,0,257.0,10893180888.0,49307450.0,25.0,45938
3503,Monkey Kingdom,2012,1,3,1,81,17/04/2015,1,7.3,58300.0,1,,0,365.0,10354970864.0,88392417.0,45.0,16432322
3504,Monogamy,5,1,1,0,96,11/03/2011,1,5.1,22400.0,1,,0,1026.0,10589599184.0,1687447132.0,30.0,21527
3505,Monster Beach Party,8,1,2,1,79,10/04/2009,1,7.1,0.0,0,,0,619.8376348999999,9750709587.0,2099450726.0,32.0,112791
3506,A Monster Calls,1523,2,1,1,108,23/12/2016,1,7.5,46500.0,1,10000.0,1,1100.0,11149116327.0,2060252692.0,26.0,3740823
3507,Monster Hunt,45,6,7,1,117,22/01/2016,5,6.2,0.0,0,,0,928.0,11149116327.0,,26.0,32766
3508,Monster Trucks,3119,1,4,1,104,13/01/2017,1,5.7,0.0,0,111400.0,1,638.0,11216236720.0,2297451379.0,33.0,33370166
3509,A Monster with a Thousand Heads,5,6,1,0,74,11/05/2016,4,6.5,0.0,0,,0,187.0,11149116327.0,2060252692.0,32.0,24852
3510,Monsters,25,2,1,1,94,29/10/2010,1,6.4,0.0,0,244400.0,1,1634.0,10639535233.0,1834327761.0,34.0,237301
3511,Monsters University,4004,1,7,1,104,21/06/2013,1,7.3,63650.0,1,268500.0,1,717.0,11041914748.0,,41.0,268492764
3512,Monte Carlo,2473,6,9,1,109,01/07/2011,1,5.8,40000.0,1,27900.0,1,765.0,10589599184.0,3790716290.0,36.0,23186769
3513,Monumental: In Search of America's National Treasure,27,1,3,1,90,30/03/2012,1,5.0,0.0,0,,0,619.8376348999999,10187347362.0,82817592.0,49.0,177729
3514,The Monuments Men,3083,1,1,1,118,07/02/2014,1,6.1,62000.0,1,34000.0,1,974.0,10893180888.0,1338281892.0,29.0,78031620
3515,Mood Indigo,37,3,2,0,94,18/07/2014,2,6.5,0.0,0,13500.0,1,919.0,10893180888.0,1619719448.0,28.0,303187
3516,Moon,252,2,1,1,97,12/06/2009,1,7.9,35100.0,1,35700.0,1,403.0,9750709587.0,1089198448.0,24.0,5010163
3517,Moondance Alexander,14,1,1,1,94,19/10/2007,1,6.3,0.0,0,,0,213.0,9190502983.0,1566075796.0,31.0,37895
3518,Moonrise Kingdom,924,1,9,1,94,25/05/2012,1,7.8,47966.66667,1,29000.0,1,935.0,10187347362.0,2824412451.0,34.0,45512466
3519,Mooz-Lum,21,1,1,1,99,11/02/2011,1,6.7,36200.0,1,,0,592.0,10589599184.0,1687447132.0,23.0,369129
3520,More Than a Game,111,1,3,1,105,02/10/2009,1,7.7,0.0,0,,0,975.0,9750709587.0,87432868.0,37.0,950675
3521,More Than Honey,7,6,3,0,95,12/06/2013,8,7.6,0.0,0,,0,850.0,11041914748.0,131885122.0,41.0,79772
3522,More Than the Rainbow,1,1,3,0,82,02/05/2014,1,7.9,0.0,0,,0,619.8376348999999,10893180888.0,49307450.0,41.0,1677
3523,Morgan,2020,1,4,1,92,02/09/2016,1,5.8,32200.0,1,,0,515.0,11149116327.0,2953177273.0,54.0,3915251
3524,Morning Glory,2544,1,2,1,107,10/11/2010,1,6.5,67700.0,1,,0,1121.0,10639535233.0,1435263724.0,26.0,31011732
3525,Morning Light,55,1,3,1,97,17/10/2008,1,6.0,0.0,0,,0,849.0,9767268194.0,70723219.0,37.0,275497
3526,Morris from America,20,6,2,1,91,19/08/2016,8,6.2,0.0,0,,0,417.0,11149116327.0,1321791183.0,44.0,91151
3527,The Mortal Instruments: City of Bones,3118,1,4,1,130,21/08/2013,1,5.9,45900.0,1,59600.0,1,1406.0,11041914748.0,2219810902.0,44.0,31165421
3528,Mortdecai,2648,2,4,1,107,23/01/2015,1,5.5,70166.66667,1,19000.0,1,560.0,10354970864.0,2268082751.0,33.0,7696134
3529,Moscow Never Sleeps,6,6,1,1,100,19/06/2017,13,5.7,0.0,0,,0,100.0,11216236720.0,1339173437.0,46.0,25306
3530,Mosquita y Mari,1,1,1,0,85,03/08/2012,4,6.2,0.0,0,,0,390.0,10187347362.0,1490190858.0,46.0,8614
3531,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,12,1,3,1,92,29/01/2010,1,7.8,0.0,0,,0,619.8376348999999,10639535233.0,187290939.0,16.0,453650
3532,A Most Violent Year,818,1,5,1,125,31/12/2014,1,7.0,70150.0,1,5800.0,1,763.0,10893180888.0,,26.0,5749134
3533,A Most Wanted Man,801,2,5,1,122,25/07/2014,1,6.8,61600.0,1,17900.0,1,388.0,10893180888.0,,28.0,17237855
3534,The Moth Diaries,2,5,1,1,82,20/04/2012,1,4.9,0.0,0,,0,1082.0,10187347362.0,1490190858.0,36.0,3838
3535,Mother and Child,119,1,1,1,125,07/05/2010,1,7.2,22500.0,1,,0,672.0,10639535233.0,1834327761.0,29.0,1110509
3536,Mother of George,8,1,1,1,107,13/09/2013,1,6.4,0.0,0,,0,395.0,11041914748.0,1670662348.0,51.0,157937
3537,Mother of Tears,7,6,8,1,102,06/06/2008,1,5.1,0.0,0,,0,779.0,9767268194.0,693523435.0,29.0,58669
3538,Mother!,2368,1,1,1,121,15/09/2017,1,7.1,69533.33333,1,38500.0,1,619.8376348999999,11216236720.0,1339173437.0,47.0,17800004
3539,A Mother's Courage: Talking Back to Autism,2,6,3,1,103,24/09/2010,1,7.5,0.0,0,,0,619.8376348999999,10639535233.0,187290939.0,36.0,1916
3540,Mother's Day,3291,1,2,1,118,29/04/2016,1,5.6,41200.0,1,56900.0,1,722.0,11149116327.0,1321791183.0,51.0,32492859
3541,Motherhood,48,1,2,1,90,23/10/2009,1,4.7,25000.0,1,,0,1062.0,9750709587.0,2099450726.0,37.0,93388
3542,The Mountain Between Us,3259,1,4,1,112,06/10/2017,1,6.3,68850.0,1,,0,356.0,11216236720.0,2297451379.0,47.0,29270921
3543,Mountains May Depart,12,6,1,0,131,12/02/2016,19,6.8,0.0,0,,0,928.0,11149116327.0,2060252692.0,26.0,82913
3544,Movie 43,2023,1,2,1,94,25/01/2013,1,4.3,43766.66667,1,184300.0,1,860.0,11041914748.0,1050654625.0,13.0,8840453
3545,Moving McAllister,86,1,9,1,89,14/09/2007,1,5.3,48200.0,1,,0,166.0,9190502983.0,2814762078.0,26.0,42538
3546,Moving Midway,4,1,3,1,95,12/09/2008,1,7.2,0.0,0,,0,619.8376348999999,9767268194.0,70723219.0,30.0,40864
3547,Mozart's Sister,36,3,6,0,120,19/08/2011,2,6.4,0.0,0,,0,332.0,10589599184.0,,38.0,707885
3548,Anamorph,1,1,5,1,107,18/04/2008,1,5.5,29900.0,1,,0,697.0,9767268194.0,,34.0,6950
3549,Anchor Baby,2,5,1,1,95,08/07/2011,1,6.6,0.0,0,15.8,1,619.8376348999999,10589599184.0,1687447132.0,36.0,15790
3550,Anchorman 2: The Legend Continues,3507,1,2,1,119,18/12/2013,1,6.3,72833.33333,1,108500.0,1,477.0,11041914748.0,1050654625.0,27.0,1251683680
3551,And Everything Is Going Fine,2,1,3,0,89,10/12/2010,1,7.2,0.0,0,39500.0,1,268.0,10639535233.0,187290939.0,19.0,22080
3552,And So It Goes,1816,1,2,1,94,25/07/2014,1,5.8,41450.0,1,35800.0,1,418.0,10893180888.0,1619719448.0,28.0,15160801
3553,And Then Came Love,1,1,2,1,90,01/06/2007,1,4.8,0.0,0,,0,619.8376348999999,9190502983.0,1955138318.0,15.0,13944
3554,And They're Off,10,1,2,1,90,28/10/2011,1,3.9,0.0,0,,0,619.8376348999999,10589599184.0,1376087969.0,38.0,5154
3555,And While We Were Here,19,1,1,1,83,13/09/2013,1,5.8,27900.0,1,,0,1277.0,11041914748.0,1670662348.0,51.0,7750
3556,Andre Gregory: Before and After Dinner,3,1,3,1,108,03/04/2013,1,6.0,35800.0,1,,0,619.8376348999999,11041914748.0,131885122.0,37.0,42892
3557,Anesthesia,7,1,5,1,90,08/01/2016,1,6.1,0.0,0,,0,1168.0,11149116327.0,,26.0,26799
3558,Angels & Demons,3527,1,12,1,138,15/05/2009,1,6.7,75100.0,1,79000.0,1,1224.0,9750709587.0,,27.0,133375846
3559,Angels in the Dust,4,6,3,0,95,14/09/2007,1,7.7,0.0,0,,0,619.8376348999999,9190502983.0,102279769.0,26.0,11606
3560,The Angels' Share,38,2,2,1,101,12/04/2013,1,7.0,0.0,0,,0,828.0,11041914748.0,1050654625.0,37.0,346669
3561,The Angry Birds Movie,3932,6,7,1,97,20/05/2016,1,6.3,64500.0,1,,0,1173.0,11149116327.0,,32.0,107509366
3562,Animal Kingdom,61,6,5,1,113,13/08/2010,1,7.3,0.0,0,,0,1429.0,10639535233.0,,26.0,1044039
3563,Anita,12,6,1,0,104,21/03/2014,4,7.3,0.0,0,,0,1298.0,10893180888.0,1338281892.0,47.0,176979
3564,Anita Ho,1,1,2,0,84,27/02/2015,1,6.2,0.0,0,,0,359.0,10354970864.0,1272411206.0,31.0,2250
3565,Anjaana Anjaani,91,4,2,1,151,01/10/2010,3,5.8,0.0,0,,0,844.0,10639535233.0,1435263724.0,34.0,854757
3566,Anna,15,6,1,1,99,06/06/2014,1,6.5,34200.0,1,,0,1153.0,10893180888.0,1338281892.0,42.0,4288
3567,Anna Karenina,422,2,1,1,129,16/11/2012,1,6.6,0.0,0,33900.0,1,864.0,10187347362.0,1490190858.0,38.0,12816367
3568,Annabelle,3215,1,8,1,99,03/10/2014,1,5.4,0.0,0,44800.0,1,563.0,10893180888.0,448523012.0,56.0,84273813
3569,Annabelle: Creation,3565,1,8,1,109,11/08/2017,1,6.7,0.0,0,84700.0,1,651.0,11216236720.0,479705329.0,42.0,102092201
3570,Anomalisa,573,1,7,1,90,30/12/2015,1,7.2,0.0,0,,0,593.0,10354970864.0,,34.0,3759286
3571,Anonymous,513,2,1,1,130,28/10/2011,1,6.9,25000.0,1,107700.0,1,1219.0,10589599184.0,1687447132.0,38.0,4463292
3572,The Anonymous People,13,1,3,1,88,16/08/2013,1,7.3,0.0,0,,0,388.0,11041914748.0,131885122.0,44.0,284147
3573,Another Earth,94,1,1,1,92,22/07/2011,1,7.0,2500.0,1,1300.0,1,928.0,10589599184.0,1687447132.0,36.0,1321194
3574,Another Gay Sequel: Gays Gone Wild!,7,1,2,0,99,29/08/2008,1,4.0,0.0,0,,0,619.8376348999999,9767268194.0,1427703732.0,34.0,104828
3575,Another Happy Day,2,1,2,1,119,18/11/2011,1,6.1,37100.0,1,,0,1187.0,10589599184.0,1376087969.0,28.0,8464
3576,Another Year,236,2,2,1,129,29/12/2010,1,7.3,25900.0,1,3700.0,1,1067.0,10639535233.0,1435263724.0,19.0,3205706
3577,The Answer Man,6,1,2,1,95,24/07/2009,1,6.4,0.0,0,,0,685.0,9750709587.0,2099450726.0,26.0,26676
3578,Answers to Nothing,21,1,1,1,124,02/12/2011,1,5.1,0.0,0,,0,548.0,10589599184.0,1687447132.0,25.0,22029
3579,Ant-Man,3868,1,4,1,117,17/07/2015,1,7.3,99866.66667,1,97100.0,1,539.0,10354970864.0,2268082751.0,35.0,180202163
3580,Antarctic Edge: 70° South,1,1,3,1,72,17/04/2015,1,6.9,0.0,0,,0,619.8376348999999,10354970864.0,88392417.0,45.0,7193
3581,Antarctica: A Year on Ice,30,6,3,1,91,28/11/2014,1,7.6,0.0,0,,0,196.0,10893180888.0,49307450.0,25.0,288757
3582,Antarctica: Ice & Sky,5,3,3,1,89,20/01/2017,2,6.9,0.0,0,,0,619.8376348999999,11216236720.0,50850748.0,33.0,14475
3583,Anthropoid,452,6,6,1,120,12/08/2016,1,7.2,50000.0,1,,0,451.0,11149116327.0,,44.0,2964845
3584,Antichrist,19,6,1,0,108,23/10/2009,1,6.6,29900.0,1,,0,1197.0,9750709587.0,1089198448.0,37.0,404122
3585,Any Day Now,19,1,1,1,98,14/12/2012,1,7.5,0.0,0,,0,1220.0,10187347362.0,1490190858.0,21.0,201395
3586,Anything for Alice,1,3,2,1,99,17/12/2014,2,5.4,0.0,0,,0,619.8376348999999,10893180888.0,1619719448.0,26.0,1092
3587,Nuclear Nation 2,1,6,3,1,95,11/12/2013,6,6.350375411,0.0,0,,0,619.8376348999999,11041914748.0,131885122.0,27.0,4960
3588,The Number 23,2759,1,12,1,98,23/02/2007,1,6.4,47466.66667,1,43800.0,1,1581.0,9190502983.0,,10.0,35193167
3589,Number One Fan,1,3,2,1,104,04/09/2015,2,6.4,0.0,0,,0,619.8376348999999,10354970864.0,1272411206.0,47.0,15549
3590,Nursery University,4,1,3,1,90,24/04/2009,1,6.7,0.0,0,,0,255.0,9750709587.0,87432868.0,32.0,26042
3591,The Nut Job,3472,5,7,1,85,17/01/2014,1,5.8,41450.0,1,64300.0,1,573.0,10893180888.0,,32.0,64251541
3592,The Nut Job 2: Nutty by Nature,4003,1,7,1,91,11/08/2017,1,4.6,43600.0,1,42700.0,1,322.0,11216236720.0,,42.0,28370522
3593,The Nutcracker in 3D,115,2,4,1,110,24/11/2010,1,4.4,0.0,0,,0,810.0,10639535233.0,2041030428.0,26.0,195459
3594,Nuts!,7,1,3,0,79,22/06/2016,1,7.2,0.0,0,,0,619.8376348999999,11149116327.0,65052467.0,42.0,44230
3595,A Small Good Thing,2,1,3,0,71,19/08/2016,1,6.6,0.0,0,,0,619.8376348999999,11149116327.0,65052467.0,44.0,1196
3596,Small Town Murder Songs,7,5,5,1,75,03/06/2011,1,5.9,0.0,0,7600.0,1,195.0,10589599184.0,,30.0,31133
3597,Smart People,1119,1,2,1,95,11/04/2008,1,6.2,43600.0,1,58000.0,1,923.0,9767268194.0,1427703732.0,34.0,9511289
3598,Smash & Grab: The Story of the Pink Panthers,3,2,3,0,89,31/07/2013,1,6.1,0.0,0,,0,619.8376348999999,11041914748.0,131885122.0,32.0,18938
3599,Smash His Camera,1,1,3,1,87,30/07/2010,1,7.0,0.0,0,,0,454.0,10639535233.0,187290939.0,31.0,3644
3600,Smashed,50,1,1,1,81,12/10/2012,1,6.8,28200.0,1,6200.0,1,923.0,10187347362.0,1490190858.0,44.0,376597
3601,Smiley Face,1,1,2,1,85,16/11/2007,1,5.8,68900.0,1,292.0,1,744.0,9190502983.0,1955138318.0,27.0,9397
3602,Smiling Through the Apocalypse,1,1,3,1,99,12/09/2014,1,5.9,0.0,0,,0,619.8376348999999,10893180888.0,49307450.0,46.0,4560
3603,The Smurfs,3427,1,7,1,103,29/07/2011,1,5.5,58000.0,1,89200.0,1,1073.0,10589599184.0,,36.0,142614158
3604,The Smurfs 2,3867,1,7,1,105,31/07/2013,1,5.4,49450.0,1,89200.0,1,1236.0,11041914748.0,,32.0,71017784
3605,Smurfs: The Lost Village,3610,1,7,1,90,07/04/2017,1,5.9,0.0,0,164900.0,1,951.0,11216236720.0,,38.0,45020282
